id,title,title_english,type,source,episodes,status,airing,rating,score,rank,scored_by,popularity,favorites,members,synopsis,season,year,start,ending,studios,genres,ranking
44087,Gintama: The Semi-Final,,Special,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.46,161,42201,2475,259,83058,"As the war temporarily calms down and Edo rebuilds, Gintoki finds Shinpachi—who is still unaware of his return—on a bridge. However, as a fight quickly breaks out between the Yorozuya and the Tenshouin Naraku, suspicion grows, forcing Gintoki to use what is nearest—a loincloth—to mask his identity. Saved for the time being, Gintoki enters the Yorozuya office, but unbeknownst to him, someone else is already waiting there...

Meanwhile, Kondou departs Earth to marry Princess Bubbles in an attempt to improve diplomatic relations. After boarding the Gorilla Amanto mother ship, he realizes that he doesn't speak their language. Confused, Kondou tries conversing with them, only to inadvertently gain their support. However, someone associated with the princess crashes the ongoing ceremony. Will the wedding continue, or has Kondou just been saved from becoming the next Gorilla Prince?

[Written by MAL Rewrite]",,2021,2021-01-15,2021-01-20,Bandai Namco Pictures,Action;Comedy,1
36275,Natsume Yuujinchou Roku Specials,Natsume's Book of Friends Season 6 Specials,Special,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.4,198,22506,3294,77,50067,"Suzunaru no Kirikabu 
On a hot summer day, Takashi Natsume and his feline companion Madara take a walk to buy jelly. Suddenly a truck passes the two, running over an old, masked man who asks Natsume for help. The mysterious individual turns out to be a youkai, the spirit of the Suzunaru tree that was recently hit by lightning and cut down. As the tree withers away, the youkai requests Natsume to fulfill his one final wish: to bring him water every day until he draws his last breath.

Mugen no Kakera 
Tamami, a young schoolgirl, counts her steps through a forest, following instructions on a piece of paper. She stops to take a break and falls asleep but is awakened by an odd talking cat. Through meeting the cat and his human partner, Natsume, she learns that the forest has its own separate world from the contemporary, where one can see things otherwise invisible. Putting her trust in the duo, Tamami tells them about the story of how she helped a white owl that reappeared in her dreams to lead her back inside the bizarre forest.

[Written by MAL Rewrite]",,2017,2017-09-27,2017-10-25,Shuka,Slice of Life;Supernatural,2
6945,Gintama: Shiroyasha Koutan,Gintama: Jump Festa 2008 Special,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.36,229,35413,2710,92,72098,"According to Aniplex, a 10min short anime of Gintama ""Shiroyasha Koutan"" will be released on September 30th. It was shown at Jump Super Anime Tour 2008 and had never been released as a DVD.

It's a trailer of an imaginary Gintama movie. Gintama OVA shown at Jump Anime Tour '05 is also included in the DVD.",,2008,2008-09-21,,Sunrise,Action;Comedy;Sci-Fi,3
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou","Violet Evergarden: The Day You Understand ""I Love You"" Will Surely Come",Special,Light novel,1,Finished Airing,False,PG-13 - Teens 13 or older,8.34,241,207982,722,940,347484,"The CH Postal Company has just received a request to transcribe a love letter from Irma Felice, a famous opera singer. Accepting the task, Violet Evergarden visits Irma to write her letter. However, not only does Irma provide little information, she asks Violet to write based on her own feelings. Despite Violet's numerous attempts, Irma finds every version of the letter inadequate.

Violet consults her colleagues, and they help her out by writing love letters of their own. Yet even those are rejected by the opera singer. As a last resort, Violet asks Irma for her true thoughts and feelings, hoping to find the missing puzzle piece. Will the Auto Memory Doll be able to translate Irma's emotions into words?

[Written by MAL Rewrite]",,2018,2018-07-04,,Kyoto Animation,Drama,4
53672,Violet Evergarden: Recollections,Violet Evergarden: Recollections,Special,Light novel,1,Finished Airing,False,PG-13 - Teens 13 or older,8.34,242,11561,3870,158,36821,Recap of Violet Evergarden.,,2021,2021-10-29,,Kyoto Animation,Drama,5
34534,Natsume Yuujinchou Go Specials,Natsume's Book of Friends Season 5 Specials,Special,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.31,268,22753,3331,64,48882,"One Night Sake Cup 
On his way back home from an errand, Takashi Natsume gets lost in the forest. Luckily, he is rescued by a traveling youkai couple who make sake cups for a living. Taking a sip of water from one, Natsume feels a surge of energy rush throughout his body, thanks to the ""One Night Cup."" It is a special cup that makes every drink delicious, but unfortunately, its effects last only for one night. The following day, Natsume attends the youkai banquet with his loyal protector, the sake-loving chubby cat Madara, and gets the once-in-a-lifetime opportunity to learn how to make sake cups.

Party of Fun &amp; Games
Natsume is filled with regret after hastily declining a rare invitation to a banquet from Madara. Curious, he chases after the cat to an old, run-down mansion but soon enough feels the uncanny presence of numerous youkai nearby. When he runs into the seductive youkai Hinoe, she explains that the empty estate serves as a hide-and-seek playground where the winning spirit acquires authority over a valley. With still no trace of Madara, Natsume starts having eerie dreams of the mansion, but this time as the game's participant.

[Written by MAL Rewrite]",,2017,2017-03-30,2017-04-26,Shuka,Slice of Life;Supernatural,6
10863,Steins;Gate: Oukoubakko no Poriomania,Steins;Gate: Egoistic Poriomania,Special,Visual novel,1,Finished Airing,False,PG-13 - Teens 13 or older,8.29,290,284010,530,867,451783,"A few months after the events of Steins;Gate, Rintarou Okabe and his group of friends are invited to tag along with their acquaintance Faris NyanNyan, who is participating in a Rai-Net battle event in the United States. There, they meet up with an old colleague: Kurisu Makise, who has been recalling fragmented memories of events that happened in the other world lines in the form of dreams. She confronts Okabe, questioning him as to whether these events—particularly the incidents between the two of them—did indeed happen.

[Written by MAL Rewrite]",,2012,2012-02-22,,White Fox,Comedy;Sci-Fi,7
9735,Gintama: Shinyaku Benizakura-hen,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.28,297,20054,3482,53,45231,"It's the running gag of Ben Johnson episode where animation staff reuse the New Years footage; Yorozuya would sit around the kotatsu eating a bowl of tangerines. They discuss elaborate subjects, Shinpachi complains about reusing animation footage, and then Gin-chan always ending the gag with a pointless announcement.",,2010,2010-12-15,,Sunrise,Action;Comedy;Sci-Fi,8
35466,ReLIFE: Kanketsu-hen,ReLIFE: Final Arc,Special,Web manga,4,Finished Airing,False,PG-13 - Teens 13 or older,8.2,390,247615,583,1978,415978,"After reliving the life of a high school student through the ReLIFE experiment, 27-year-old Arata Kaizaki cannot believe how quickly it has changed him. He has begun to see the world through a different perspective that he had completely forgotten as an adult. He has made friends and formed deep relationships with each one of them. However his support, Ryou Yoake, reminds him that the experiment is all an illusion; after his experiment ends, he will be forgotten by all of them.

The experiment of another ReLIFE subject is also coming to an end. After spending two years with ReLIFE, Chizuru Hishiro has developed into a more open, more thoughtful person than she could have ever imagined. She has met people who have changed her life, her perspective, and ultimately her. However, now that their ReLIFE is coming to an end, will they be able to let go of the memories they have made?

[Written by MAL Rewrite]",,2018,2018-03-21,,TMS Entertainment,Drama;Romance,9
31715,Working!!! Lord of the Takanashi,,Special,4-koma manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.13,489,59473,2125,213,105057,"The light-hearted Working!! franchise comes to a close in this final episode of the concluding season. Will Aoi Yamada get the closure she so desperately needs with her distant mother? Will the relationship between Yachiyo Todoroki and Jun Satou continue to remain stagnant and awkward? Perhaps even Souta Takanashi and Mahiru Inami will take a step forward in deepening their eccentric friendship. And in the end, Wagnaria Restaurant might finally get a new chief!

Beautifully connected, all these events intertwine to give these characters a final ending to their stories.

[Written by MAL Rewrite]",,2016,2016-03-30,,A-1 Pictures,Comedy;Romance,10
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.12,494,19046,3599,72,42635,"Bundled with limited edition of the 58th Gintama manga volume.

The tagline for the bundled anime reads, ""It's time for all the Yorozuya members ...to wake up just one more time.""

(Source: MAL News, edited)",,2015,2015-04-03,,Sunrise,Action;Comedy;Sci-Fi,11
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.1,519,16793,3939,37,35542,"After overcoming monumental obstacles in their previous adventures, Gintoki Sakata, Shinpachi Shimura, and Kagura gather at the Yorozuya office to discuss important matters. The trio, accompanied by their hilarious and eccentric friends, reveals a long-awaited notice: the biggest Gintama arc is coming to the big screens!

[Written by MAL Rewrite]",,2015,2015-11-03,,Bandai Namco Pictures,Action;Comedy,12
12069,Hajime no Ippo: Boxer no Kobushi,Fighting Spirit Special,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.09,538,34429,3016,88,58966,A special episode included in the DVDs. It tells the story of how Takamura started boxing.,,2003,2003-03-21,,Madhouse,Sports,13
31051,Kuroko no Basket: Saikou no Present desu,Kuroko’s Basketball: It is the Best Present,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.09,541,58796,2050,213,111626,"It is Tetsuya Kuroko's birthday. In celebration, Satsuki Momoi has invited the other members of the Generation of Miracles to play basketball together and rekindle the memories from their nostalgic middle school days. Meanwhile, Taiga Kagami and his fellow teammates of Seirin High are doing their best to prepare for Kuroko's birthday party.

Sometimes, the best gift one can receive is not a material one but, rather, the feeling of having fun with everyone!

[Written by MAL Rewrite]",,2015,2015-12-24,,Production I.G,Sports,14
3901,Baccano! Specials,Baccano! Specials,Special,Light novel,3,Finished Airing,False,R - 17+ (violence & profanity),8.08,550,114064,1384,306,182245,"In 1929, Ladd Russo spared Graham Specter's life and earned his unwavering loyalty. Three years later, Graham is infuriated upon learning that Ladd was pushed off the train after the events aboard the Flying Pussyfoot. As a man of bizarre yet passionate philosophies, he plans to make an offering to Ladd by kidnapping Eve Genoard and subsequently capturing Jacuzzi Splot, who has been living in the Genoard mansion with his gang.

Meanwhile, Jacuzzi and his gang take in an unfamiliar woman, Elmer C. Albatross pays a visit to the prison to meet an old friend, and Czeslaw Meyer runs into the man he hoped he would never see again.

These seemingly separate storylines merge, tying up several loose ends and revealing the whole truth of the anomaly that occurred aboard the Advena Avis in 1711.

[Written by MAL Rewrite]",,2008,2008-02-27,2008-05-28,Brain's Base,Action;Mystery;Supernatural,15
2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,Gintama: Jump Festa 2005 Special,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.08,552,30705,3050,73,57866,"Due to the arrival of aliens called the ""Amanto,"" the samurai of feudal Japan have fallen into misery and despair. Denied their swords and stature, they are now treated as an object of pity and utter disregard while the Amanto mercilessly terrorizes the country.

To restore the reputation of the samurai, the Anti-Foreigner Faction leader Kotarou Katsura resolves to eradicate the Amanto—even if he must resort to violent methods. With a giant mecha at his disposal, he plans to initiate an attack against the Shinsengumi, an army of skillful samurai dedicated to protecting the peace of Edo.

Meanwhile, Yorozuya owner Gintoki Sakata and his friends are out to see the cherry blossoms. However, they are interrupted when the Shinsengumi show up, claiming Gintoki has stolen their spot for flower-viewing. Quickly spiraling into a frenzied quarrel, the two groups settle the fight through a game of rock-paper-scissors—albeit with rather brutal methods.

[Written by MAL Rewrite]",,2005,2005-09-24,,Sunrise,Action;Comedy;Sci-Fi,16
10643,Gintama: Dai Hanseikai,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.07,556,16786,3754,52,39376,"Some of the characters get together and talk about ""regrets"" they have after 4 years of anime Gintama. Soon they fight over who gets more screen time. Special animation shown at the Gintama Haru Matsuri 2010 live event.",,2010,2010-03-25,,Sunrise,Action;Comedy,17
6421,Fullmetal Alchemist: Brotherhood Specials,Fullmetal Alchemist: Brotherhood OVA Collection,Special,Manga,4,Finished Airing,False,PG-13 - Teens 13 or older,8.0,669,77014,1530,200,163015,"Amazing secrets and startling facts are exposed for the first time in the Fullmetal Alchemist: Brotherhood OVA Collection, a new assortment of stories set in never-before-seen corners of the FMA universe. Join Ed and Al as they chase rumors of successful human transmutation into a web of shocking family drama and lies. Sneak a glance at hidden sides of Winry and Hawkeye's personalities. Survive the frigid north with a young Izumi Curtis as she fights to gain a deeper understanding of alchemy. Explore the legendary friendship shared by Mustang and Hughes and watch them grow from military school rivals into hardened brothers transformed by the horrors of the Ishvalan War. You thought you knew the whole story. You thought all the tales were told. The Fullmetal Alchemist: Brotherhood OVA Collection offers proof: You were wrong. 

(Source: FUNimation)",,2009,2009-08-26,2010-08-25,Bones,Action;Adventure;Drama;Fantasy,18
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,"Yuri!!! On ICE: Yuri Plisetsky GPF in Barcelona EX ""Welcome to The Madness""",Special,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,7.98,699,37422,2394,291,87371,"In his exhibition performance for the Grand Prix of Figure Skating Final in Barcelona, 15-year-old Yuri Plisetsky seeks to defy his ""Russian Fairy"" nickname by showing off wild new choreography, the likes of which have never been seen from him on the ice before.

[Written by MAL Rewrite]",,2017,2017-05-26,,MAPPA,Sports,19
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,Aria the Origination Episode 5.5: That Little Secret Place…,Special,Manga,1,Finished Airing,False,G - All Ages,7.95,729,10146,4872,28,22346,"With Aria Company closed for the day and her friends attending to other matters, Akari Mizunashi seizes this rare opportunity to go on a casual outing around Neo-Venezia with President Aria Pokoteng. Although her Prima Undine gondola training has taken her to many remarkable tourist spots, Akari finds greater exhilaration reveling in the ordinary sights and sounds of the town. As Akari and President Aria stroll through Neo-Venezia on their own exciting itinerary, some familiar faces are not far behind. Drawn into their private tour, they too may discover a new perspective of the city.

[Written by MAL Rewrite]",,2008,2008-06-25,,HAL Film Maker,Slice of Life,20
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Clannad: Another World, Tomoyo Chapter",Special,Visual novel,1,Finished Airing,False,PG-13 - Teens 13 or older,7.93,770,205862,828,863,310617,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen is set in an alternate reality where Tomoya Okazaki dates his junior, Tomoyo Sakagami.

Tomoyo has been elected to be the school's next Student Council President. This is great news as she can now work toward her goal of preventing the school's cherry blossom trees from being axed. Although Tomoya is ecstatic for her, given his reputation as a delinquent in school, his relationship with Tomoyo is making them the subject of gossip around the campus, which can potentially compromise her standing as Student Council President. The school community's disapproval of their relationship becomes more apparent when the Student Council's Vice-President and even the school's administration warn Tomoya to distance himself from Tomoyo.

With the bad atmosphere widening the rift between Tomoya and Tomoyo, will Tomoya succumb to societal pressure and do as they say, or will their love for each other rise above it all?

[Written by MAL Rewrite]",,2008,2008-07-16,,Kyoto Animation,Drama;Romance,21
645,Hikaru no Go: Hokuto Hai e no Michi,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.93,775,13102,4684,40,24639,"Hikaru is given a phone call asking him to appear in the Japan/China/Korea Junior's Tournament but he finds out he will have to take place in a preliminary tournament to choose Japan's three contestants. Upon discussing this with Akira, he discovers that Akira has already been chosen for the tournament and will not be taking place in the preliminaries. Hikaru then decides not to visit Akira's Go Salon until he takes his place on the team with Akira. That may be tougher than originally planned, as not only does Hikaru have to battle with old friends for one of two coveted spots, but he may have a new challenger, in a promising player from the Kansai Go Institute. 

(Source: ANN)",,2004,2004-01-03,,Pierrot,,22
11113,Usagi Drop Specials,Bunny Drop Specials,Special,Manga,4,Finished Airing,False,PG-13 - Teens 13 or older,7.92,790,41725,2711,36,72045,"Happa no Suizokukan
One morning, Daikichi Kawachi finds Rin Kaga eagerly crafting fish out of autumn leaves. Wanting to spur her newfound interest, Daikichi helps Rin learn more about the beautiful and diverse animals that live under the sea.

Santa-san e
Spending their first Christmas together, Daikichi and Rin prepare to welcome Santa Claus and his reindeer.

Osora ni Mankai
With the cherry blossoms in full bloom, Rin wants to go flower watching the next day with Daikichi alongside Kouki and Yukari Nitani. However, the forecast of a spring storm may dampen their plans.

Kaeri Michi
After their visit to a summer festival, Kouki is still energetic and wishes to look around more. Daikichi decides to take the group on a quick detour before heading home.

[Written by MAL Rewrite]",,2011,2011-10-28,2012-01-27,Production I.G,Slice of Life,23
16001,Kokoro Connect: Michi Random,Kokoro Connect OVA,Special,Light novel,4,Finished Airing,False,PG-13 - Teens 13 or older,7.91,806,173220,968,825,265433,"Not long after putting the previous supernatural incident behind them, the members of Yamaboshi Academy's Student Cultural Society (StuCS) must deal with Fuusenkazura's newest trial—emotion transmission. This phenomenon allows the club members to hear each others' true thoughts, but with one catch: the timing, sender, and recipient are all completely random. To make matters worse, the club's supervisor, Ryuuzen Gotou, may have to step down due to his responsibilities for the upcoming school year. With emotions running high and Valentine's Day around the corner, the seemingly close bonds of the StuCS will be tested when their true feelings for each other are laid bare.

[Written by MAL Rewrite]",,2012,2012-11-19,2012-12-10,SILVER LINK.,Drama;Romance;Supernatural,24
7338,Darker than Black: Kuro no Keiyakusha Gaiden,Darker Than Black: Gemini of the Meteor OVAs,Special,Original,4,Finished Airing,False,R - 17+ (violence & profanity),7.9,829,144661,984,832,262369,"Fleeing from the consequences of his decision at the Hell's Gate, superpowered Contractor Hei and his companion Yin take refuge in a quiet inn, adopting the guise of a married couple in order to not draw suspicion. In an attempt to recover from recent events, Hei befriends the inn's other guests. He discovers that one of them is a fellow Contractor tasked with killing him. Their resulting encounter spells disaster for both Hei and Yin, who are forced to fight for their lives and grapple with the emotional wounds sustained in their previous life together.

[Written by MAL Rewrite]",,2010,2010-01-27,2010-07-21,Bones,Action;Mystery;Sci-Fi,25
29893,Aria the Avvenire,Aria the Avvenire,Special,Manga,3,Finished Airing,False,G - All Ages,7.88,861,11794,4334,106,29125,"Now that Akari Mizunashi is a Prima Undine and head of the Aria Company with her own apprentice, Ai Aino, she cannot help but reminisce about her time as a Single. She has new responsibilities and much less time on her hands, but these changes bring with them new forms of miracles that Neo Venezia can give. Growing up into new roles is hard, but Akari can always count on the friends she has made on Aqua in times of need.

[Written by MAL Rewrite]",,2015,2015-09-26,,TYO Animations,Fantasy;Sci-Fi;Slice of Life,26
26213,Free! Eternal Summer: Kindan no All Hard!,,Special,Original,1,Finished Airing,False,PG-13 - Teens 13 or older,7.88,865,46482,2270,202,95686,Unaired episode included with volume 7 of the Blu-ray/DVD.,,2015,2015-03-18,,Kyoto Animation;Animation Do,Comedy,27
52168,Kidou Senshi Gundam: Suisei no Majo - Prologue,Mobile Suit Gundam: The Witch from Mercury - Prologue,Special,Original,1,Finished Airing,False,R - 17+ (violence & profanity),7.87,875,32990,3276,74,50503,"On the planet Mercury, the advanced technology of cybernetic prostheses has led to the development of giant pilotable robots. However, prolonged use of these achievements in bioengineering takes a significant toll on a pilot's body. As the Merucians' mobile suits gain formidable power, fear rises among the people of Earth.

On her daughter Ericht's fourth birthday, pilot Elnora Samaya tests the state-of-the-art Gundam Lfrith under the watchful eye of its creator, Cardo Nabo. Ericht visits Elnora at work despite orders not to, and chaos unfolds after she forms a strange bond with her mother's mecha.

[Written by MAL Rewrite]",,2022,2022-07-14,,Sunrise,Action;Sci-Fi,28
9734,K-On!!: Keikaku!,K-On!!: Plan!,Special,4-koma manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.85,931,73703,1818,246,130028,"The summer holidays are coming to an end, but the girls from Houkago Tea Time want to take one more trip before their next semester starts. With countless travel destinations to choose from and as many preferences as there are club members, coming to an agreement seems far-flung.

Unable to reach a decision, they remember that they must first apply for new passports. As simple as it may sound, the routine visit to a government office and filing a form soon turns into an all-day adventure for Yui Hirasawa and the rest of the band.

[Written by MAL Rewrite]",,2011,2011-03-16,,Kyoto Animation,Comedy,29
6862,K-On!: Live House!,K-ON! Live House!,Special,4-koma manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.85,932,100992,1507,286,165751,"It is almost the end of the year, and Houkago Tea Time has been invited to participate in a live house on New Year's Eve! The iconic band members are Yui Hirasawa, the carefree guitarist who is enthusiastic to play music; Mio Akiyama, the shy bassist who gets embarrassed easily; Tsumugi Kotobuki, the gentle and sweet keyboardist who finds joy in normal activities; Ritsu Tainaka, the extroverted drummer who likes to tease Mio; and Azusa Nakano, the rhythm guitarist who is one year younger than the rest but slightly more mature.

Performing in the set gives the girls the rare opportunity to meet various people from different bands, including the one that invited them, Love Crysis. Will Houkago Tea Time be able to delight their audiences successfully?

[Written by MAL Rewrite]",,2010,2010-01-19,,Kyoto Animation,Comedy,30
8408,Durarara!! Specials,Durarara!! Specials,Special,Light novel,2,Finished Airing,False,R - 17+ (violence & profanity),7.84,953,94996,1463,156,170550,"Celty Sturluson is tasked to deliver a suspicious red handbag as part of her courier duties—the problem is: it is being sought by several organizations. As she makes her way through Ikebukuro toward the place the bag is supposed to be brought to, she is chased by mysterious men speaking a foreign language, and her package ends up dragging many of the city's residents into the conflict.

Subsequently, famous actor Yuuhei Hanejima has just arrived in Ikebukuro as part of a special TV program, searching for the best couple to give them a chance to appear in one of his movies. However, Yuuhei Hanejima is actually a stage name for Kasuka Heiwajima, Shizuo's younger brother, and when an anonymous internet user threatens to kill the superstar, this user learns the weight of what that relationship means. Moreover, Shizuo discovers that the one responsible for the attempted attack is the meddlesome pest that he loathes with a burning passion.

[Written by MAL Rewrite]",,2010,2010-08-25,2011-02-23,Brain's Base,Action;Comedy;Supernatural,31
12893,Danshi Koukousei no Nichijou Specials,Daily Lives of High School Boys Specials,Special,Web manga,6,Finished Airing,False,PG-13 - Teens 13 or older,7.82,989,76449,1713,192,141111,"The clueless boys of Sanada North High School never lack a new topic to dissect. Questions about girls are endless, the true meaning of being a man could be hidden in questionable chivalry, and there might be a moral side to silly pranks. With a different predicament always ongoing, the daily lives of high school boys are anything but boring.

[Written by MAL Rewrite]",,2012,2012-04-03,2012-09-04,Sunrise,Comedy,32
50360,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,Mushoku Tensei: Jobless Reincarnation - Eris the Goblin Slayer,Special,Light novel,1,Finished Airing,False,R - 17+ (violence & profanity),7.8,1045,105273,1311,616,193400,"During their stay in the capital of Milishion, the adventurers of Dead End decide to split up for a day to run their errands. While Rudeus Greyrat has his plans derailed by a troublesome scene, the party's swordswoman, Eris Boreas Greyrat, finds herself with nothing to do. Deciding to embark on an adventure to slay goblins, Eris crosses paths with a cocky but talented mage named Cliff Grimoire. Though Eris refuses his company, Cliff stubbornly ignores her wishes and dares her to explore the perilous forest surrounding the city. Accepting his challenge, Eris ventures into the forest with the mage, where the two encounter something far more repulsive than mere goblins.

[Written by MAL Rewrite]",,2022,2022-03-16,,Studio Bind,Adventure;Drama;Fantasy,33
49893,Kobayashi-san Chi no Maid Dragon S: Nippon no Omotenashi - Attend wa Dragon desu,Miss Kobayashi's Dragon Maid S: Japanese Hospitality (The Attendant is a Dragon),Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.79,1070,32547,2569,289,78064,"After Kanna Kamui's escapade to New York leads her to make a new friend named Chloe, Kanna invites her to Japan to go sightseeing. Following their reunion at the airport, Kanna—accompanied by Kobayashi, Tooru, and other friends—takes Chloe around the attractions of Japan, starting with Akihabara. Expertly guided by Tooru, the group enjoys exploring the city before returning home to meet with Saikawa and continue their adventures.

As Chloe's final day in Japan draws near, Kobayashi helps set up a farewell party so everyone can enjoy one last event together before Chloe returns to the United States.

[Written by MAL Rewrite]",,2022,2022-01-19,,Kyoto Animation,Slice of Life;Supernatural,34
16916,Kuroko no Basket: Tip Off,Kuroko's Basketball: Tip Off,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.79,1071,58474,2095,88,107789,"Episode 22.5 bundled with BD/DVD volume 8.

The episode covers Kuroko's past, when he was part of the ""Generation of Miracles.""",,2013,2013-02-22,,Production I.G,Sports,35
8038,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.79,1077,23171,3478,35,45379,"Violinist Kiyora Miki meets with Shinichi Chiaki, Megumi ""Nodame"" Noda, and their two friends to visit world-class conductor Franz von Stresemann; upon arriving at his residence in Vienna, they discover that the maestro has escaped to Japan. As they make the most of their wasted trip by visiting important landmarks in the historical capital of classical music, Kiyora has a confession to make: she has not seen her boyfriend Ryuutarou Mine for an entire year and is still busy preparing for an international competition in Paris. Chiaki and Nodame promise to attend the final round, but when the two are back in Paris, they receive an unexpected guest...

[Written by MAL Rewrite]",,2010,2010-04-07,,J.C.Staff,Comedy;Romance,36
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Clannad: After Story - Another World, Kyou Chapter",Special,Visual novel,1,Finished Airing,False,PG-13 - Teens 13 or older,7.77,1104,171638,954,590,268782,"On a rainy day, Ryou Fujibayashi musters up the courage to confess her feelings to Tomoya Okazaki. Despite not knowing each other for long, the two start dating and develop a harmonious relationship. However, tensions begin to rise when a rumor surrounding Tomoya and Ryou's older sister Kyou spreads around school.

Navigating through a web of emotions, Tomoya and the Fujibayashi twins determine where their love truly lies—even if it means standing in the downpour of the heartbreaking truth.

[Written by MAL Rewrite]",,2009,2009-07-01,,Kyoto Animation,Drama;Romance,37
35658,Kuroko no Basket: Last Game NG-shuu,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.75,1149,16316,3936,41,35561,"Animated bloopers, based on the extra section of the original manga, included with the BD/DVD release of Kuroko no Basket: Last Game.",,2017,2017-09-27,,Production I.G,Comedy;Sports,38
10083,Shiki Specials,Shiki Specials,Special,Manga,2,Finished Airing,False,R - 17+ (violence & profanity),7.75,1161,41331,2672,87,73295,"As the epidemic terrorizes the quiet secluded village of Sotoba, three women have found themselves amidst the escalating crisis. Nao Yasumori is tormented by visions of the deceased; Kanami Yano must keep a secret at risk of losing a loved one; and Motoko Maeda goes through insurmountable grief as the mysterious illness spreads throughout her family. 

With rising tensions testing the limits of family relationships, even the smallest of mistakes can easily sever the ties that bind .

[Written by MAL Rewrite]",,2011,2011-05-25,2011-06-22,Daume,Horror;Mystery;Supernatural;Suspense,39
37959,Gakuen Babysitters Special,School Babysitters Episode 13,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.75,1172,23174,3452,52,45956,With the onset of exams Ryuuichi and Kotaro spend less time together and a special version of Snow White is put on by the cast of Gakuen Babysitters. This special episode is bundled with the 7th Blu-ray volume.,,2018,2018-09-26,,Brain's Base,Slice of Life,40
4886,InuYasha: Kuroi Tessaiga,,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.74,1190,14580,3789,72,38617,"Sesshoumaru has never approved of his half-demon younger brother Inuyasha inheriting their father's prized sword, Tessaiga, while he was left with the restorative Tenseiga blade. Upon learning that even Tenseiga's one destructive technique—which he himself perfected—was designed to be transferred to Tessaiga, Sesshoumaru grows even more bitter as he feels disowned in favor of an unworthy mongrel. 

Meanwhile, Inuyasha's archenemy Naraku unscrupulously takes advantage of Sesshoumaru's grievance to tempt him with a means of stealing Tessaiga's powers. Pitted against each other, the siblings cross blades in a fight that will decide whether Inuyasha will thwart Naraku's dirty scheme and earn Sesshoumaru's acknowledgment or die at the hands of his own flesh and blood.

[Written by MAL Rewrite]",,2008,2008-07-30,,Sunrise,Action;Adventure;Fantasy;Romance,41
51533,Tonikaku Kawaii: Seifuku,Tonikawa: Over The Moon For You - Uniform,Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.72,1240,45682,2188,355,101110,Special episode of Tonikaku Kawaii released Fall 2022.,,2022,2022-11-22,,Seven Arcs,Comedy;Romance,42
6984,Hidamari Sketch x 365 Specials,,Special,4-koma manga,3,Finished Airing,False,PG-13 - Teens 13 or older,7.72,1249,9494,5276,10,18479,Special episodes of Hidamari Sketch x 365.,,2009,2009-03-25,2009-10-25,Shaft,Slice of Life,43
